  0.16497899E+01 -0.96509307E+01
  0.16667981E+01 -0.96742536E+01
  0.16838062E+01 -0.96885266E+01
  0.17008143E+01 -0.96927472E+01
  0.17178225E+01 -0.96874859E+01
  0.17348306E+01 -0.96705282E+01
  0.17518387E+01 -0.96413876E+01
  0.17688469E+01 -0.95999815E+01
  0.17858550E+01 -0.95466568E+01
  0.18028632E+01 -0.94821426E+01
  0.18198713E+01 -0.94074457E+01
  0.18368794E+01 -0.93237253E+01
  0.18538876E+01 -0.92321793E+01
  0.18708957E+01 -0.91339611E+01
  0.18879038E+01 -0.90301301E+01
  0.19049120E+01 -0.89216309E+01
  0.19219201E+01 -0.88092911E+01
  0.19389283E+01 -0.86938307E+01
  0.19559364E+01 -0.85758758E+01
  0.19729445E+01 -0.84559731E+01
  0.19899527E+01 -0.83346048E+01
  0.20069608E+01 -0.82122003E+01
  0.20239689E+01 -0.80891470E+01
  0.20409771E+01 -0.79657985E+01
  0.20579852E+01 -0.78424818E+01
  0.20749934E+01 -0.77195030E+01
  0.20920015E+01 -0.75971521E+01
  0.21090096E+01 -0.74757069E+01
  0.21260178E+01 -0.73554374E+01
  0.21430259E+01 -0.72366082E+01
  0.21600340E+01 -0.71194824E+01
  0.21770422E+01 -0.70043237E+01
  0.21940503E+01 -0.68913994E+01
  0.22110585E+01 -0.67809818E+01
  0.22280666E+01 -0.66733502E+01
  0.22450747E+01 -0.65687915E+01
  0.22620829E+01 -0.64676002E+01
  0.22790910E+01 -0.63700777E+01
  0.22960991E+01 -0.62765307E+01
  0.23131073E+01 -0.61872692E+01
  0.23301154E+01 -0.61026028E+01
  0.23471236E+01 -0.60228378E+01
  0.23641317E+01 -0.59482726E+01
  0.23811398E+01 -0.58791940E+01
  0.23981480E+01 -0.58158729E+01
  0.24151561E+01 -0.57585602E+01
  0.24321642E+01 -0.57074833E+01
  0.24491724E+01 -0.56628435E+01
  0.24661805E+01 -0.56248130E+01
  0.24831887E+01 -0.55935342E+01
  0.25001968E+01 -0.55691180E+01
  0.25172049E+01 -0.55516447E+01
  0.25342131E+01 -0.55411636E+01
  0.25512212E+01 -0.55376948E+01
  0.25681518E+01 -0.55372280E+01
  0.25850824E+01 -0.55354019E+01
  0.26020130E+01 -0.55322137E+01
  0.26189437E+01 -0.55276377E+01
  0.26358743E+01 -0.55216243E+01
  0.26528049E+01 -0.55141005E+01
  0.26697355E+01 -0.55049718E+01
  0.26866661E+01 -0.54941273E+01
  0.27035967E+01 -0.54814466E+01
  0.27205273E+01 -0.54668088E+01
  0.27374580E+01 -0.54501037E+01
  0.27543886E+01 -0.54312437E+01
  0.27713192E+01 -0.54101760E+01
  0.27882498E+01 -0.53868931E+01
  0.28051804E+01 -0.53614415E+01
  0.28221110E+01 -0.53339261E+01
  0.28390416E+01 -0.53045104E+01
  0.28559722E+01 -0.52734120E+01
  0.28729029E+01 -0.52408930E+01
  0.28898335E+01 -0.52072482E+01
  0.29067641E+01 -0.51727893E+01
  0.29236947E+01 -0.51378299E+01
  0.29406253E+01 -0.51026702E+01
  0.29575559E+01 -0.50675834E+01
  0.29744865E+01 -0.50328030E+01
  0.29914171E+01 -0.49985124E+01
  0.30083478E+01 -0.49648319E+01
  0.30252784E+01 -0.49318060E+01
  0.30422090E+01 -0.48993865E+01
  0.30591396E+01 -0.48674134E+01
  0.30760702E+01 -0.48355965E+01
  0.30930008E+01 -0.48034988E+01
  0.31099314E+01 -0.47705304E+01
  0.31268620E+01 -0.47359576E+01
  0.31437927E+01 -0.46989386E+01
  0.31607233E+01 -0.46586176E+01
  0.31776539E+01 -0.46145516E+01
  0.31945845E+01 -0.45824082E+01
  0.32115151E+01 -0.46543400E+01
  0.32284457E+01 -0.47353269E+01
  0.32453763E+01 -0.48149311E+01
  0.32623070E+01 -0.48927683E+01
  0.32792376E+01 -0.49688384E+01
  0.32961682E+01 -0.50432222E+01
  0.33130988E+01 -0.51160248E+01
  0.33300294E+01 -0.51873488E+01
  0.33469600E+01 -0.52572643E+01
  0.33638906E+01 -0.53257233E+01
  0.33808212E+01 -0.53919966E+01
  0.33977519E+01 -0.54272662E+01
  0.34146825E+01 -0.52952008E+01
  0.34316131E+01 -0.51556560E+01
  0.34485437E+01 -0.50220377E+01
  0.34654743E+01 -0.48946379E+01
  0.34824049E+01 -0.47731396E+01
  0.34993355E+01 -0.46569884E+01
  0.35162661E+01 -0.45454021E+01
  0.35331968E+01 -0.44373220E+01
  0.35501274E+01 -0.43313813E+01
  0.35670580E+01 -0.42259494E+01
  0.35839886E+01 -0.41192912E+01
  0.36009192E+01 -0.40098314E+01
  0.36178498E+01 -0.38964551E+01
  0.36347804E+01 -0.37787516E+01
  0.36517110E+01 -0.36571277E+01
  0.36686417E+01 -0.35327699E+01
  0.36855723E+01 -0.34074804E+01
  0.37025029E+01 -0.32834335E+01
  0.37194335E+01 -0.31629016E+01
  0.37363641E+01 -0.30479881E+01
  0.37532947E+01 -0.29403946E+01
  0.37702253E+01 -0.28412442E+01
